comment_id,video_id,comment_text,like_count,comment_date,channel_id
Ugx7X1SF67VOsa-GV-p4AaABAg,_u8ODxhQK5k,Magnus Carlsen playing chess like an anime protagonist.,9708,2023-01-13,UCYNlELa1Vj9XD6cOumVJ41w
Ugx86poOhFCST-ir-v54AaABAg,8GhBubSOPrA,Is no one going to talk about how good the music is? Like with it the amount of times I listened to this is unhealth but it goes hard,2199,2025-07-30,UCLCj-BD-8N2Mx6EKFby8RxA
Ugx87CY2wuj8vblp4Bl4AaABAg,W_4xqz1r754,"""I have no idea""
          -Zack 2 yrs ago",339,2025-12-01,UC2GxVkX_WmG3X48h-VDjd2Q
Ugx87ywrRaco5N5bDGR4AaABAg,04FdLkLanmc,"Even when they are losing to Bolt, they love him just the same.",9023,2023-03-16,UCpXmijpScANIwIUguNmJ12A
Ugx887b7JB4GRn1URHZ4AaABAg,EZsAxFlM_Zs,"2012: ""Terraria is finished""
2025: ""Terraria is almost finished""",332,2025-05-31,UC4LCEAIwVQLH0nhlkLQMGnQ
Ugx8A9RXMViiuKHa7EZ4AaABAg,xvOv_lSCi3Q,You know the video is serious when zack is using a deep voice,264,2025-03-12,UCmDWW0FNOWh1uYLNFjerxXw
Ugx8AA5PuZhYUB5TtJl4AaABAg,e-ORhEE9VVg,"Director: How rich do you want to be in the song

Taylor: Yes",1175,2020-11-29,UCS8Vj-IAFrGnGcav5oB5uDg
Ugx8cMnAQyMm8UapK3B4AaABAg,YQk5k42XXmY,Precious at that moment and nick was able to appreciate it as well,543,2023-06-16,UCHGoqYcZv6OxRTnWBUOOijQ
Ugx8DNIuo4y4z0Oi-7p4AaABAg,THw-wXt7wyM,That smile in the end says it all 🫣,3680,2022-10-02,UC9LA5ktdVNTitGzcDBat7Ug
Ugx8dohyJfVupGpOwdZ4AaABAg,rNCCyer1onA,As a 23 year old student the economy feels like an pyramid scheme that i have jumped in way too late,35224,2022-08-17,UCi55aqxFq4gDg7ToFL1dLQA
Ugx8FvPUVat51FayNc94AaABAg,O6PXiLGENPY,"If there’s a weird game mechanic, Etho will capitalise on it",22919,2023-02-21,UCPikEcKG6TQR4a0lUMT78Tw
Ugx8H2aUti3th3scokp4AaABAg,PmDBK6_Qrt4,"""When you murder someone, don't throw out the body""
""Instead-""",1118,2022-07-06,UCAaHmp3GX-jc9e5MxdRFH_A
Ugx8iEOX8QiTShNFqDZ4AaABAg,_XMSbdalHDQ,Best damn drunk trailer park supervisor that ever was... Rest in paradise Mr. Lahey,45069,2021-03-28,UCMwz8cNK24J18I40_8q39ww
Ugx8j59V69an0RiB34V4AaABAg,4vboA49Orho,Looks exactly like the type of dude to read poetry at an open mic night,617,2023-04-17,UC2iUWHlq8eX8leS7-Vfdt0g
Ugx8M0PapPiqUCW9qY94AaABAg,icBDYkfxpMs,its like if lag train and kyukurian had a fucked up kid in the best way possible 😭😭😭,4012,2026-01-10,UC8SxMHUuks07epQwvE-zUlA
Ugx8QJJxe4Co9BU-SfF4AaABAg,3wxQooYnZwQ,"1960: in 2021 cars will fly

2021: Parkour for my Cell Phone",193,2021-03-15,UCIUmLLP4HopGOVV4cZ8K_LQ
Ugx8qn2nVsZxRGKRZTJ4AaABAg,To5WLu9Fi58,"That's not medium rare, that's once-in-a-lifetime",6654,2023-07-16,UCAtKpUn8M51bbBVgyw0QGMA
Ugx9--1d98RQixTvOtx4AaABAg,R-IbkK9Gpo8,Thanksssa,0,2026-02-22,UCr3S77L4v2GsgBv2W092s7g
Ugx91B9rvQzTLPFkIJl4AaABAg,r5FpeOJItbw,"""Let's drink some air.""
""You mean inhale.""
""Did I stutter?""",12011,2021-05-10,UCCzsj0YIMCj_3C6lUyGFmDA
Ugx93vxJlI79t-oEBWV4AaABAg,Eh2nxTqK9qQ,The mercury droplets raining out were so delightful,56750,2024-01-02,UC7-WuGd-nXbLvlyxNRpAHig
Ugx94ORrP5e2Rjf3rSV4AaABAg,ADVV-lVjufs,"I grew up in a very rural area and all the gas stations carried ammunition, but it was the holy trinity.  22 LR, 12 GA and 30-06.",687,2024-07-27,UCZIcmQsh8VEfxeO4Njy8fPw
Ugx9AedTW3MtleBLt2B4AaABAg,eQ0dtJvoNxg,"""Can a punter win MVP? Well first off, let's turn him into a quarterback...""",3591,2022-12-05,UCJhmY9dQhWLf7y_xgyVQbmg
Ugx9AJtJIcr00KT783h4AaABAg,9URaxu7ocBs,"damn, i felt that.",4,2023-07-10,UC0ErA0DbuQevestJ3KOgRTg
Ugx9gJHoKIhoqWSmB-R4AaABAg,qmJmtPJ3mws,Bro please next song voce na mira slowed❤,9,2026-02-04,UCnsoeyASXyqT-ETfVc5eIgg
Ugx9hkEVex6RkgEvMJt4AaABAg,bOE5H9b_nSE,Must’ve been absolutely terrifying.  At least they lost consciousness fairly early.  R.I.P. Columbia crew.,20415,2023-02-03,UC58nbH_cV3MIINtXiC0tuQQ
Ugx9HpDfV6k3rdemdYF4AaABAg,f2mdMcf-fJs,"""Look out! A small gust of wind!"" ""Noooooo x5""",553,2024-07-29,UCM-F43Cc7xo1S-YeYLGLZGw
Ugx9hWA8k8ShdQJWHZV4AaABAg,YHAPsJ6mPpw,"I met bobby flay years ago when he visited his burger restaurant near us. Came in at 2 pm on a tuesday and my husband and I were having a day-off lunch. Bobby went straight into the kitchen, no fuss, no drama, and starting working cordially with the staff. Took pictures with them (and us!). Drew zero attention to himself. All his focus was on cooking. Really humble, great guy.",453,2024-01-30,UCIWJ2xUS9fQ24pL9GxU1awQ
Ugx9nAAACHg6ZGkL7Id4AaABAg,uOrENBYWQOU,"Dude this guy's taking his chances 
I'm glad to hear he's still fine",7205,2023-01-05,UCM8Irvz4Qhro496rsRBVz6w
Ugx9nhaS8aW_qYk8Hn14AaABAg,IHkjxLo6jfM,I literally play against this opening all this time 😂. Bout to destroy some 900s.,17565,2022-05-12,UCWWA-nAJ4gOTWw8_y2OPglQ
Ugx9PIIFVn7t9jFW16x4AaABAg,xBv0FqnKC0c,I never realized how accurate wii sports actually is,34945,2021-12-05,UCknfNZ9q4Jp-8aLUszJn5WA
Ugx9pioDsVxOWzibBdl4AaABAg,B-AYs6eU42M,My entire life changed after I saw this video,45,2023-10-04,UC16uNIRQ-vtVurrjtI85ulw
Ugx9qI9xK2SvM6CNUiJ4AaABAg,ByoOG8KDsY0,Respect for him actually finishing the Harry Potter theme.,10124,2021-10-28,UCDJuaB9DsRYGdc9dCa_q0yA
Ugxa241QL2KBMC3kn0R4AaABAg,JXGj-U0T86I,"“This is my friend Ari” 
Ari: ✨✨✨✨✨
       ✨👁️✨👁️✨
       ✨✨👄✨✨
       ✨✨✨✨✨",66066,2023-04-11,UC26wSDYtOyWY8a_ihmwJZlg
Ugxa2aPvnpp0YbLa1iB4AaABAg,EO-b33PusaM,ppl just remember that if you have glasses you are NOT ugly❤❤,1592,2023-09-20,UCGNXlhb9Rffh4j7w0aEWLKw
UgxA33OeCRFlUN1RTIR4AaABAg,To5WLu9Fi58,"""House of Prime Rib"" in San Fransisco sounds like a bath house",0,2026-02-22,UChKEyWzBtoYYogVwOQMQMRQ
Ugxa6HJUAmVBCb8i2gd4AaABAg,qLYmbtTZE0w,I am South Korean and this is so sad… South Korea is so different and I hope one day all the people in North Korea can be free,20056,2023-03-06,UCgbnRm7GUzAb3Dhl5m5i8vw
UgxA6Xkh1vmXQ8fa-014AaABAg,s72dhTVYKtM,excited for the squid game in the main channel,33676,2021-10-17,UC4FksJo-YxhXb7pKkuudpFA
Ugxa8jHP1i5xF9SPRd54AaABAg,CitM7hHWBM8,Me clipping quarters until I have 0.03 dollars worth of copper,16768,2023-01-26,UCfsYufnf8udab4r7Rs56byg
UgxaAj_pjR686AKALth4AaABAg,PkURJ6wl3O0,"“This, is not what you think”
It turned out to be exactly what I thought",2189,2023-07-30,UCs-r7oOgxCIiUDYSZw72VIQ
UgxAao8O5YYfQpB9dP94AaABAg,C_NW4atfc14,Wish every short was like this. 15 second video and I leave having learned something that will serve me forever,217,2022-09-07,UCHOZeS1pWu3-gYTdRJkkpNQ
UgxACbsLnRt4vNsp7pZ4AaABAg,r5FpeOJItbw,"“Need a breath of fresh air”
This guy: *Goes to the kitchen*",30088,2022-05-03,UCyNF4BhtCIT6D2iuOleHZFQ
UgxAcpHHtzeiy77gZK54AaABAg,PWf8jHWrK5k,It’s the background vocals for me😫😫😫😫😫 also Jan 2026 anyone?,543,2026-01-17,UCWVDTP99ASUGoLaDdwuBq4w
UgxAD4AfRnNjsQULshN4AaABAg,uWnpIJSG-bY,"I thought Prof said ""if anyone comes at me"" not ""if anyone tries to play."" 😂",3649,2023-06-26,UCDdjhpJiVYI2hLN9s_t7_YQ
UgxADTC6r_Iyr1S-Rqt4AaABAg,Zziwc2r0RRU,First golf coach on YouTube that actually made an impact on my golf game.,94,2023-05-11,UCZhMVKb6iMJ85k6nSpp8A8w
UgxAGkZvgJTAJIOCx_h4AaABAg,afwys0t-4Sg,thank you!its working! :),0,2023-12-28,UCKa6QaI71UqNJYDPxrQpkQA
UgxAIS1F-eQktol3H2t4AaABAg,QW06BZ5fk78,If you’re reading this you’ll be successful 🏆,310,2026-02-06,UCs9oeHhHtYqxBvCqUceu-GQ
UgxAj_4qF9zBoMCrMRN4AaABAg,nopEs-K4ExM,How was this 3 yrs ago 😢. Time flies,20,2025-07-24,UC3ijTtyfxoSh7ddUHN4S_7A
UgxAjnT99u05bJzU_rx4AaABAg,EZsAxFlM_Zs,They honestly should bring it back and revamp it as well as the other old gen content that's only for a secret seed or master mode.,444,2022-08-17,UCnUxjECxVIMt9PEzYFCIWdA
UgxAkfjdqOjxFplfxfJ4AaABAg,CW6k1ou38a8,"""Why are you haunting me!""
Ghost: You didn't get me the MC flurry...
""The machine's broken anyway""",553,2024-04-29,UCI63p-qraQ_3Xvv6tnokpWg
UgxalomK0Nmb2oM8dpx4AaABAg,ADVV-lVjufs,A Remington .270 was my first deer rifle. My dad suggested it and I have no regrets.,23,2025-11-14,UC3AFyf1fkAUJiIbAzzIFHsA
UgxaPb42Oa4LG0sneTx4AaABAg,iBFpng43Jyk,"People that went straight to the comments
   😂",1756,2023-12-11,UC9LiuBGtIJGfZqI7TFSi6Yg
UgxAqRLT5JNi28439BJ4AaABAg,VDdamDi6oes,“I can’t stop it”.  …..*Explodes”….. 🤣🤣,1075,2024-08-14,UCYfCABoHRer_eu0cPusyobw
UgxaqYoMBT964tOrsrV4AaABAg,lVryXeXbwGM,"""This is just a regular ice cube... and if I drop it in water... it floats.""
I was really hoping this would be the whole video. Standing ovation. I would leave a like right there.",18801,2022-05-18,UCjNVUD7dKcaDkbIua-bTdQQ
UgxAr5cUUZVek-AC_ZN4AaABAg,_LfhcJ3MWK4,"These shorts have been a huge help 
Opened up a whole range of sounds for me 

It’s much appreciated,  you sharing your trade with us",4,2023-07-19,UCmJ7vfzDN2TEv2yeuOA0BbA
UgxArZb1TYA_2r-6QVJ4AaABAg,eAO_a3ppN4E,"I had a mouse in my room when I was 14. Dad gave me a glue trap, caught it with in 5 hrs. I felt super bad for it when I threw it in the trash cause it was still alive. Only used spring traps after that cause at least its a quick death.",53,2023-04-02,UCj_56PYqFI4MMhFKF9cvieA
UgxAS_ncBTQK0_29Epl4AaABAg,fki6bCXwIHQ,Not only this girl many girls have sang this in one breath,447,2025-11-01,UC0q39dF-CTumJAVO1aLVcsQ
UgxAtn0O_D-Xv2j96Hd4AaABAg,95XWeEiGLUo,I’m gonna try this tomorrow in the tournament and if it works I will I’ll share the prize !,0,2025-10-11,UC1gNbGWoQDWUNIz8ho6uvEQ
UgxAtySJLlQSl1we74F4AaABAg,1SrqYHgPOx4,"These people see a draw in 5 moves,  meanwhile,  i don't even realize i lost my pawn yet",2385,2025-03-25,UCESLY7PhC7LVZbBnrBSe1gA
UgxAuZYl6cXGWf_du0N4AaABAg,6Tobta0eAy0,the girl taking all the digs gave everything frr,97024,2022-07-12,UCJnwdJbP2G11f4-__81MPdg
Ugxav1Es-WcZFSJurQ54AaABAg,O-RazxP2mhw,Thanks for this i was struggling 😂thanks you rock!,4,2025-10-17,UCyEnrkWl19fZa3rn8ju40Nw
UgxAv1XHpUvO80HtFkV4AaABAg,HWohQJ-pesc,ayo there’s a hole in the middle,6188,2022-03-28,UCJMicjsQnJFoI7mIhGpGRFw
UgxawBVYO8SoRh4JTJh4AaABAg,_KAc128DlMY,bro left his hairline hanging 💀,1643,2023-06-20,UCiT5sjSQ2DEQ1rOCmKZ7fIA
UgxaYavc4t826KKRkTl4AaABAg,dXpNUig_cPk,"laryngeal tilt and pushing ""down"" when singing up to get a forward placement helped alot for me",59,2024-03-22,UCu_m4EVO7vkX4_WMPMRc0KQ
UgxB5d5-R6LgcU8Lzgh4AaABAg,fLexgOxsZu0,Just imagine how many people's come here everyday.,4938,2020-08-11,UCo4NvtMIqYxxFVHKdSd2Bug
UgxB6eAGmiQ9zi4f_WF4AaABAg,iBFpng43Jyk,"when the math ain’t mathing-



yall chill it’s a joke i know how they did it. i said “when the math ain’t mathing” i didn’t say “how did they do it” yall are acting like im dumb",10126,2023-09-11,UCcgVF9_yxV8tDWBc0qrxXAg
UgxB6t5sWJFs7YqbOBV4AaABAg,ymIIHakCep4,"Gosh I got some work ahead of me lol, that knot tie was slick ,",4,2025-12-08,UC7LaR2dUOWK0r2DsGDl6isg
Ugxb9IcP_9y_fpjnzkd4AaABAg,2QbSyE9OHvY,My uncle worked on this airplane as a electrical engineer when they came back all shot up in WW2. The ground crews had to wash the planes out before my uncle could put in new wiring harnesses. He moved over to the B17’s and it was a carnage nightmare when they made it back from a bombing run in Germany.,726,2022-11-28,UCpEAAJDSrsX79Z09tlqWHCQ
UgxbAdt0PF3p1teloCN4AaABAg,W0LgNsfXc3A,"Add some sliced onion with the garlic.  Replace parsley with cilantro and you have yourself some ""camarones al mojo de ajo""",434,2024-01-21,UCoAif4yX3daRd2NWj1Pb9sw
UgxBAkGXL4wFfePSNJZ4AaABAg,F5tSoaJ93ac,"""Tell you you're the greatest""
""But once you turn, they hate us""

Hits different after Episode 3.",11681,2021-11-08,UCGsPJDd2DBt6_8q3XVtbOYg
UgxBCvPKmxSKOg4IAIF4AaABAg,77gFoiRxHto,Imagine accidentally setting fire to the dove 💀💀,2769,2023-11-14,UCiMcig0ORzvE9kAEklOnsnA
UgxBdCFSijBq6jC-4_h4AaABAg,QslsIWyagvU,Dad this song is for you. How’s heaven? I love you and i miss you dad Happy Father’s Day. 🥺🤍,294,2025-06-15,UC_UlyIuwCwIgt3EU1rcKsEA
Ugxbdsi2fS4SAzU5BG54AaABAg,imJFJTXJX48,Most teachers actually do this on purpose so the students who are really paying attention to what theyre doing get rewarded,67441,2021-11-12,UCeEQvlRpjum9nZYDGe4D4AQ
UgxbFfZKHA9g-3chOf94AaABAg,PpHYrgAdGHA,Your instruction is soo authentic ...Thank you,6,2023-03-05,UCIWoeb19PW3-p3YgjfLCqJw
UgxBHMZedxrj-hAOX3Z4AaABAg,DBTrReE8rLQ,Niceeeeee❤❤❤ I'm new and after watching one of ur videos I loved it and I subscribed and I swiped left and I started watching all ur shorts and liking  ur every short,1,2025-12-13,UCiin5cqAzAWO1S0iwjSlnTw
UgxBHo59ZF2Uguukr5F4AaABAg,5nosjSSf3io,"Super models : 🤡 

Random Girl on the Drive Thru Counter: 😍",23529,2024-10-23,UCV7lHw2fZ1TDqjzvn4qroTw
UgxbiA-i_4Ll_eseyRp4AaABAg,dO7VcTrZKjU,Imagine this in UP & Bihar.... 😂😂💀,12086,2023-09-15,UCEvrt6CkBb3h-nS-AVLEEuA
UgxbJg-WKML1FKGY0vF4AaABAg,imJFJTXJX48,"""Figure out the answer.""
Me: ""I haven't answered A in a while...so I'll put that!""",13423,2022-03-13,UCIsynVmc18_Q6LvUXl5vjvQ
UgxBKwScy2xR_hEpcUx4AaABAg,f_UqFFwi_rs,Fun fact: the Queef’s Gambit is the only known opening to always win against the Hans Beads,4088,2023-01-28,UCzKAbr2VxvYPEpmuCZiWFZQ
UgxBmr1wxcpdsfGhqVp4AaABAg,2XVur0Tezg4,pov: that one classmate who doesn't want to show his face but accidentally broke his mask,2092,2022-12-16,UCP41WSRZ375kFEvpPFiql0g
UgxbPxXHTk_VSOQtTRZ4AaABAg,HWohQJ-pesc,Alternate title: how to render beef fat,244,2023-10-09,UCCDp7sFXPDX_F5SAJQfazRg
UgxBr-LyuCh6y6e0LzF4AaABAg,afwys0t-4Sg,"The pinch isn't working for me!! 😭😭😭😭😭😭😭

EDIT: NEVERMIND I THINK I GOT! 🥵 So hard though.",40,2022-11-22,UC4GkFzXWSvdxrAXR0HBzw2Q
UgxbTjdAdflt_yZVb6l4AaABAg,f_UqFFwi_rs,"Lemme play queen's gambit
Opponent: decline
Ok, guess I'm playing London",7918,2023-01-28,UCuC0oRHgQ49el08_EQno1Rw
UgxbUipXksPRaFG0T1B4AaABAg,Wc7Q2UJ3WtE,POV: Romans come in clutch 2000 years later:,6254,2023-07-17,UCMRS55zY6C9YlcYyMLMFm2A
UgxBVJd30Z0OKtVrEbF4AaABAg,GCM2ZCFzyjk,This is so much more entertaining and informative than another goofy Tik Tok video. Thank you.,908,2021-07-08,UCXoZxYjOnO-D21C_Xs5-T6g
UgxbwLDtc9eNZ00jmdF4AaABAg,pWd4ship4q0,Dude just cleaned 5x his body weight. That’s insanity. Great job!,2469,2025-02-24,UCTYpoo0bA0IKMeTaMAVGLWA
UgxBWZp7OuDVBFv6-sB4AaABAg,fki6bCXwIHQ,My lungs:Dont.Even. Think About It,2196,2025-10-30,UC_X2w7qkeIHN9LRGa94288A
UgxBX_o7zQ7Ly45tUyl4AaABAg,4CvuPz6AO3I,Vamos Rafa love from India,3,2022-06-05,UCqEkK9yuO5H6ya3Tn3XycLQ
UgxbZ0TXiRZwCAVPxgF4AaABAg,YFqF10vuqWg,Sounds like the woman in my neighbour who plays tennis at late night.,30349,2021-08-11,UCBhbFhO6UXsvQTQhZzrgjNQ
Ugxc_93iU4buSBGmXHp4AaABAg,TKLlp-vwddo,They made all the games stick oriented because they knew this was a problem and the best way to fix it was to buy a new controller. Button drift was never a thing,1813,2024-01-15,UCQIjy52sBBDOecZulhf5m2Q
UgxC_i09Y1Xttqx8T154AaABAg,Ad8VqD6PATQ,"I was with you all the way, vibing to the background music, then slapped with the GoOd LuCk at the end 😂😂😂",13,2024-04-30,UCERTcbnBOamMqZ8xCy61pyg
Ugxc0cSzGglTqfy6D6x4AaABAg,ZLeAj_mS6TM,Angasss,2,2025-12-17,UCSt2BjLD1a3aekQtBMlPa3A
Ugxc7A9Pr4S5q0BbueF4AaABAg,GhSXnghDBLI,"I miss you, grandma. You are the funniest on the show.",390,2026-01-03,UCEBukqogodQ7ulKJZMGM8YA
Ugxc843rHiRbKdkvz9B4AaABAg,DVgsG4-Yc1s,"As a retired barista, I would have loved to give this treatment to the people who treated us like we were trash",1195,2024-06-30,UCwqbMaKBxsc9HlI8IdjN2Jg
UgxcAyf_uaZWL9BQUMx4AaABAg,H1aZ-myEqyc,a living legend  watching this has put a smile on my face,26763,2022-01-10,UCjKovnOQFNqA4xnk4D5RnEA
UgxcbYeZlJwpYFs-N2p4AaABAg,swChRXHTH58,"Now, if I can only find a solution to make 60 gallons a month without spending a fortune...I think I need a bigger pot.",131,2023-05-03,UCSf6UVVLq32CTNUQNXgSuiw
UgxCcLG1rNbLgwS20Fp4AaABAg,D6qq0m8HvHU,"Our swim instructor always told us when we lift our arms, think about having two coke cans (soda cans) and you are emptying them as your arms exit the water and reenter. The movement is like slithering in the water rolling like a snake.",14,2022-07-30,UCycsKDyBbvwdmgGHp1Q2wwg
UgxCCoK5b_DMECZRr_t4AaABAg,hT_nvWreIhg,"The dislikes are from the people still counting dollars and not stars.
It's almost a year since I made this comment, and let me tell you it does not feel like it's been so long. Time flies, so please, do yourself, and me, a favor and make the most out of your time. Whether it be spending time with your family, studying for that test you've been trying to ignore, or just trying harder to help other people. Spending time doing what you enjoy doing isn't ever a waste of time, just make sure your future self will be happy too :) 
Newest Update: I graduated high-school in 2023, live independently, work as a fisherman, and had a child in July of 2024. While I do count dollars more than the stars as of right now, I'm so appreciative of my life, my child, and my current lady. I hope you've all had a good last couple of years, and go on to have plenty more <3",33459,2020-01-19,UCQvsyihFT-LqkAnjjpBpY_Q
UgxccWOpZ2W-BhYHxBh4AaABAg,kPa7bsKwL-c,Real music is COMING BACK 😭🙏🏽,27548,2024-08-18,UCdguj4DD12Jr5WKbRwLOvdg
UgxCg545t8hq6XUA5th4AaABAg,L3wKzyIN1yk,"As a human, I can 100% relate to this",98301,2023-03-21,UCy9bAtmqDQilRTzcBsZMVtg
UgxcK4aIJ9CNHm_dlsV4AaABAg,9bZkp7q19f0,"PSY: Created a Korean song

99.99% of listeners: *Not Korean*",82137,2020-05-10,UCLnLLnsehKmxtpUYccYiFHQ
UgxcL8_Vf6fMHg3zmCx4AaABAg,SVx-ZrVYaqY,Dont forget about the blue which represents you crying your eyes out during surgeries,449,2023-04-11,UCvdy6x9DD2xTU1wspomCLXA
UgxCMI6RdvfnV8uDedR4AaABAg,19pA4LpY8Uw,"This was honestly one of the most painful exercises I've ever done and I've tried plenty, but my upper back, traps, and shoulders in general are in the worst shape they've ever been, my arms couldn't even stay on the wall and flared out, had to do it on the floor as i usually stretch on the floor when my back is too painful, definitely helped 👌
Hopefully soon I'll be able to start going to the gym",9,2025-07-27,UC_0Uwsw8NC5HOYwCZDexklw
UgxCoFaaYZqNMSnGlW94AaABAg,vLXVmWDMBLg,Depth matters. That's what she said.,149,2023-05-15,UCiYcB_E2a3RDo6KVVhIvO6w
UgxCoiGxYOYKUgNYlT94AaABAg,0XK1vWCoPss,Surprised these aren’t activated when you turn off blood and gore,183,2025-04-12,UCr2zTIyEb0KX_TKy9O2rmNw
UgxCok-Mvzc4tz8HLlN4AaABAg,ZWZWpA7mnRs,"Brain: *Tries to Focus perfectly.*
Eye Blinking: *I'll destroy this guys whole career.*",127080,2022-05-10,UC1YVu-nz-Qv2M8rFQDYUvig
UgxcP7rp86fAuwkcysB4AaABAg,XwSAjH8cna8,"""This Man, Shouldn't be Alive!""
Well that escalated quickly 💀",139,2025-04-02,UCciOwiVj7HQCSFiUrrqI-JQ
UgxcPI7jeIBFK9MBhid4AaABAg,PmDBK6_Qrt4,This time squishing a fruit makes sense Incase you accidentally swallow the seeds instead of saving them,497,2022-06-20,UCTPKTEgAcwNEMATjaGM_omA
UgxcpJWiUzrCUE9wFjl4AaABAg,CKEK3pC7krg,this song deserve an award! that bass guitar is too amazing!😍,467,2025-10-02,UCKkmwdt0R7NOWxy_Bnnxiiw
UgxcRaOi96yLNEOJkYR4AaABAg,1Nef8LPO-jo,"“Top 5 things that will get you arrested”
5: Nuclear warhead
4: 35 tetra bites of child po-",5966,2022-11-05,UCG3UXDErGyJMerN9fqr3Jpw
UgxcRGNgCGAvZAAFngl4AaABAg,PWf8jHWrK5k,It is a crime,0,2026-02-22,UCSY-O_0Dg9OR1gmWYRU81VQ
UgxCsGU3qeE9tVnebdJ4AaABAg,cqREznICF54,First time seeing him do a random face reveal shot 😅,14,2025-06-17,UCEjbKq42dYNRpXgMghCfzTw
UgxCSlZ3xYQT_09NN714AaABAg,swChRXHTH58,"For the people commenting saying that you can just purchase a gallon at the store, a lot of us want to not only save money on buying a few jugs weekly that cost about $1.50 now, but also reduce the plastic waste. We run humidifiers for our plants and my allergies/asthma, so need it all the time. This adds up. 

Extremely helpful video, thank you!",254,2024-03-03,UC07E5UrAz0dzlOp72wQYwCQ
UgxctGyOLtpwNholiU14AaABAg,eQ0dtJvoNxg,Can a long snapper or even a center or a line men would be sick,40,2022-12-02,UC97ZX5kFXsBS2SJMxpq1HkQ
UgxCUcVzyU0SAX8I3It4AaABAg,BOQZXKvH9Js,Literally there are so many mattress firms around where I live.,8598,2022-03-31,UCkrRf-P6Jgkr1JSO9LryTcg
UgxCvfvz5BQ9O7nJPrl4AaABAg,q4wtHuEj-eA,been playing for 2 years and that first tip was a lifesaver,22,2023-08-10,UCsT9qK2njQiy0BnAIA2-pAw
UgxcvMs-Oa6a0QclDr14AaABAg,qmJmtPJ3mws,1000/1000,0,2026-02-11,UCESY5Q2zfSDVFkQOawNaImA
Ugxcx3Yxf69i5TPqb_t4AaABAg,sy0OzLKDGUo,FULL VID: https://youtu.be/WOfiysVpMlI,4649,2021-08-30,UCMyOj6fhvKFMjxUCp3b_3gA
Ugxcxm3A4U0k2-Sur6p4AaABAg,6VVP_gFOI2Y,When you go to a weird Scandinavian festival with your friends.,686,2024-02-20,UCk9nA_OPFR2AbaCaLb8x2uw
UgxCxXCaHLsSDuS6Cr94AaABAg,vpHFXTn9_ko,Слушала с младшим сыном постоянно и до сих пор получаю удовольствие .Благодарю❤,18,2026-02-05,UCgE9YFKoOWisYt-13AHswEA
UgxCy5Q8EOwTeO1862h4AaABAg,MpApxmvcd3M,The silent panicking is what makes this absolutely hilarious,243,2023-06-10,UCb1KUkzyaGj8ElIl3Fquq4Q
UgxD0u4uZ1acYvvkRqt4AaABAg,D6qq0m8HvHU,I've watched the video more than 30 times,49,2021-10-08,UCxIRvs5uBQ8UEh3-Utro-OA
Ugxd39PFzpM6wvutMZN4AaABAg,72o9wX4hniU,When you want to score with your favourite player in fifa20,14245,2022-09-20,UC5pswoBXFGY081wSf7tA4Iw
UgxD47l8zvrzR6olEgh4AaABAg,ZBTBath7EqE,The “good luck “almost made me shed a tear,147,2024-12-17,UCrH8gLcRQ40En7RClHBHIyQ
Ugxd50g9arY5cFVgUut4AaABAg,6VVP_gFOI2Y,"Man a year ago I saw this short about elden ring and it caught my interest, and because of this short I played this amazing game and had the time of my life with it, I don’t know how to express how grateful I am, I just want to say thank you.",1670,2024-01-05,UCWY3pH3hm14Vy1F5dzWHEsg
UgxD8fEDDM-oXj99ibN4AaABAg,xvOv_lSCi3Q,"I think the coolest part was how nobody was hurt, he was smooth abt it",33896,2024-09-01,UCC5w6stKDvAcsgdr3CGnFAQ
UgxdCE8u97s8O82abPB4AaABAg,3qvzyxbGdgw,"When he said ""by the time he was 8 years old. He was taller than his father""
I was so surprised",3660,2022-12-17,UC6dm5KrglK3a3C-1M4SEY-g
UgxDDEREzxNdqEpR-FZ4AaABAg,uXUKVWV7FOQ,this is something a villain would do at the end of a bowling movie,19493,2023-04-22,UCZ4NSbd8G4xfQp-1LIcin_A
UgxDecFadojcEess67t4AaABAg,QosPlh350_g,И вот из за таких людей попадаются такие пиццы.,183,2022-06-20,UCmA9_E3STDjI0xW21TrmhIw
UgxdfaZMFfi6_FpNLbd4AaABAg,WqV7LdML-So,I think the less skilled players should also understand that if you aren’t going to land properly holding the drift button can counter most bad/unaligned landings,363,2023-03-08,UCtihXAvBTn0ia89F7fCVL9Q
UgxDHg3eY6lQpRikbzN4AaABAg,CcTRxWJZ9GM,WOW. THIS IS CRAZY. GOOD ON YOU. You've got MUCH more energy and endurance than I would ever hope to have for my little projects. Well done!,217,2024-06-22,UCmkugEVBeyjw06FeSl45grA
UgxDi106098mcuKIpC94AaABAg,PkURJ6wl3O0,"""The derailer is not what you think. It's a derailer.""",8338,2022-03-29,UC1EDd2qDHh7u8_hyC8ueqnA
UgxDJOQuYKp948_X1ed4AaABAg,7ahP8Mt8sFA,Anyone in 2026?,50,2026-01-10,UCtI3DDBLPlxiuEFYmPgNXWQ
UgxDJVI9sr3f6awZS1t4AaABAg,rxYUSD-E5Lg,"*crew being rescued by helicopter*
Tribe: WHAT THE HELL IS THAT",14669,2022-07-04,UCnF_NwNb18J-3fbEFzMnjyg
